# This is a Revit shared parameter file.
# Do not edit manually.
*META	VERSION	MINVERSION
META	2	1
*GROUP	ID	NAME
GROUP	2	IFC Properties
*PARAM	GUID	NAME	DATATYPE	DATACATEGORY	GROUP	VISIBLE	DESCRIPTION	USERMODIFIABLE
PARAM	79874abf-efef-472b-810d-111426c503d4	BodyColor[Type]	TEXT		2	1	IfcText	1
PARAM	fd9fb525-99d4-416d-b10b-d2b4dad2c5d0	CapColor[Type]	TEXT		2	1	IfcText	1
PARAM	27a055a0-538f-4ca4-84b9-c4941f4836d3	HoseReelType[Type]	TEXT		2	1	PEnum_HoseReelType	1
PARAM	da80a5e2-8413-46bd-8cf4-b8822685a201	HoseReelMountingType[Type]	TEXT		2	1	PEnum_HoseReelMountingType	1
PARAM	d1969a9b-9cc8-46bc-b00f-de8566b6caa6	InletConnectionSize[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	179a92fc-0cde-413b-bcc3-fff91f036bd8	HoseDiameter[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	6fb520be-48a0-40e0-9784-3af6e00a7af2	HoseLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	bef861a3-0e3c-447e-b8cb-e5738452a936	HoseNozzleType[Type]	TEXT		2	1	PEnum_HoseNozzleType	1
PARAM	899e00bc-1445-44fb-931f-98745b17d30b	ClassOfService[Type]	TEXT		2	1	IfcLabel	1
PARAM	ebbe94a8-09b9-468f-8ec5-9116cbd362ca	ClassificationAuthority[Type]	TEXT		2	1	IfcLabel	1
PARAM	2f060b41-660a-40be-8fc4-8bd71c8a2fb4	SprinklerType[Type]	TEXT		2	1	PEnum_SprinklerType	1
PARAM	a1c796d0-db29-4347-83a8-dd0eca868c46	Activation[Type]	TEXT		2	1	PEnum_SprinklerActivation	1
PARAM	373ceec1-43c3-4a4a-9c0d-da2704936b04	Response[Type]	TEXT		2	1	PEnum_SprinklerResponse	1
PARAM	b2412fec-ee1b-4a64-b5ad-25f3e0808937	ActivationTemperature[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	09364b2f-6313-4bcc-a2ad-00dbdd89f844	CoverageArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	f85101a8-31fb-4620-bb59-8488beeecf24	HasDeflector[Type]	YESNO		2	1	IfcBoolean	1
PARAM	ebc467cc-7f86-4ffb-b33e-ce4c761ffe20	BulbLiquidColor[Type]	TEXT		2	1	PEnum_SprinklerBulbLiquidColor	1
PARAM	2adb02fc-ca96-4779-9a32-fb23b06270ac	ResidualFlowingPressure[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	3a6a73df-0b63-40f5-8f85-bf0a4b6e9798	DischargeCoefficient[Type]	NUMBER		2	1	IfcReal	1
PARAM	5c874094-0685-484b-bd44-814adffd5977	DeflectorMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	44b90d54-00c2-4aa4-bcd4-d50715808784	Purpose[Type]	TEXT		2	1	IfcLabel	1
PARAM	341c0422-70a1-44af-a01e-540fbce65682	AbsoluteRoughnessFactor[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	3ba7fb05-7f87-421b-9e73-f59cb07fd169	PressureGaugeType[Type]	TEXT		2	1	PEnum_PressureGaugeType	1
PARAM	25a1710f-f5cb-46be-96b9-b5912ae35400	DisplaySize[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	3454c5f4-ff1d-480d-90ae-b93a238ae6f9	ThermometerType[Type]	TEXT		2	1	PEnum_ThermometerType	1
PARAM	63afbc2b-e776-4d47-b7c5-702c435b3c58	ReadOutType[Type]	TEXT		2	1	PEnum_MeterReadOutType	1
PARAM	df592201-96c4-480d-89ee-699f90f26b5e	RemoteReading[Type]	YESNO		2	1	IfcBoolean	1
PARAM	3afb6f80-d1e8-11e1-8000-00215ad4efdf	MaximumCurrent[Type]	NUMBER		2	1	IfcElectricCurrentMeasure	1
PARAM	4058ba00-d1e8-11e1-8000-00215ad4efdf	MultipleTarriff[Type]	YESNO		2	1	IfcBoolean	1
PARAM	6f941980-5f76-4619-a9e0-dff3cbc31817	GasType[Type]	TEXT		2	1	PEnum_GasType	1
PARAM	a274c608-57f6-4572-a8cd-521b5088b413	MaximumFlowRate[Type]	NUMBER		2	1	IfcVolumetricFlowRateMeasure	1
PARAM	dd9818c1-a02a-41c6-a358-4b037e67aa54	MaximumPressureLoss[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	0486594f-bbb9-4637-9408-198d9cd68d6d	Type[Type]	TEXT		2	1	PEnum_TankType	1
PARAM	47c4a6ee-c1c4-42dc-be3b-7d23e1dcd9c2	BackflowPreventerType[Type]	TEXT		2	1	PEnum_BackflowPreventerType	1
PARAM	73d833ce-d4fd-46b2-89cc-a3e15255b3b1	BaseType[Type]	TEXT		2	1	PEnum_PumpBaseType	1
PARAM	6354719c-5191-4ff9-993f-3f10cb5727b3	DriveConnectionType[Type]	TEXT		2	1	PEnum_PumpDriveConnectionType	1
PARAM	c39b7f97-6c32-43b2-b2a2-1d9c967bae3f	Gradient[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	9c9d7b68-6353-4d8c-a488-7cf5c2707f4e	InvertElevation[Type]	LENGTH		2	1	IfcLengthMeasure	1
PARAM	0681564e-89f9-4c4a-8680-369f969e7ec9	TankComposition[Type]	TEXT		2	1	PEnum_TankComposition	1
PARAM	1984a4da-312c-4d00-94d2-20941f87b0a7	HasLadder[Type]	YESNO		2	1	IfcBoolean	1
PARAM	de86ba3f-fec8-4fbd-bb0e-502a4b654040	HasVisualIndicator[Type]	YESNO		2	1	IfcBoolean	1
PARAM	02c67563-4f42-4c54-8b24-5ab56d2a5bf8	SeatingHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	a1f26e10-0bc7-4531-92e4-50d8bfcab40e	HighestSeatingHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	6ed75f61-880d-4e9e-b281-127b1095929f	LowestSeatingHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	f047af30-0a79-41af-9f97-a58160a5b986	Style[Type]	TEXT		2	1	IfcLabel	1
PARAM	7f68a2ea-7c9a-4a5c-9a8c-de5394e5c46e	NominalDepth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	91253a58-4f83-4839-a155-dfe09e552fd9	MainColor[Type]	TEXT		2	1	IfcLabel	1
PARAM	1fdd2f80-d1e9-11e1-8000-00215ad4efdf	IsBuiltIn[Type]	YESNO		2	1	IfcBoolean	1
PARAM	3c07ec5d-06fc-4602-9f77-828cbf13a984	WorksurfaceArea[Type]	AREA		2	1	IfcAreaMeasure	1
PARAM	f1d307fa-764e-4b0e-ba9c-23d5c1777f8f	WithLock[Type]	YESNO		2	1	IfcBoolean	1
PARAM	dd126093-f714-4d7c-af71-3495262636c9	NumberOfChairs[Type]	INTEGER		2	1	IfcInteger	1
PARAM	7902afc9-cc87-4473-b247-155641ef168f	GasFlowRate[Type]	NUMBER		2	1	IfcReal	1
PARAM	6bd90064-3c2d-441e-9908-322f0c7f6a41	GasFlowRateRange[Type]	MULTILINETEXT		2	1	PropertyBoundedValue	1
PARAM	5cbd68e8-fd6e-4901-a7bb-c21fe87c4823	GasApplianceType[Type]	TEXT		2	1	PEnum_GasApplianceType	1
PARAM	0c80c1ac-f270-4c2b-bf54-a9eb38671c55	FlueType[Type]	TEXT		2	1	PEnum_FlueType	1
PARAM	7b27ba9e-8183-46f3-a80a-143f2abf71ac	GasBurnerType[Type]	TEXT		2	1	PEnum_GasBurnerType	1
PARAM	4f5be5c8-1fda-42d9-9f2d-055bae18e155	ShellMaterial[Type]	MULTILINETEXT		2	1	IfcMaterial	1
PARAM	621a8f93-8f88-473a-bb21-95ce68669710	NumberOfPlates[Type]	INTEGER		2	1	IfcInteger	1
PARAM	5aa08e9a-572f-471b-ac9a-4180c89f5ef4	SaturationEfficiency[Type]	MULTILINETEXT		2	1	IfcTimeSeries	1
PARAM	a596d76c-defa-4608-8330-06695b575cab	SaturationEfficiencyCurve[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	7f41dc9f-438e-44ed-a848-b02d1673d1b2	NominalMoistureGain[Type]	NUMBER		2	1	IfcMassFlowRateMeasure	1
PARAM	0002925c-20af-4982-85b4-9a0561482908	InternalControl[Type]	TEXT		2	1	PEnum_HumidifierInternalControl	1
PARAM	42bc1380-d1ea-11e1-8000-00215ad4efdf	NominalBodyLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	4a7bb800-d1ea-11e1-8000-00215ad4efdf	NominalBodyWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	523b5c80-d1ea-11e1-8000-00215ad4efdf	NominalBodyDepth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	62533c00-d1ea-11e1-8000-00215ad4efdf	OutletConnectionSize[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	697a4a00-d1ea-11e1-8000-00215ad4efdf	CoverLength[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	71d28500-d1ea-11e1-8000-00215ad4efdf	CoverWidth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	78f99300-d1ea-11e1-8000-00215ad4efdf	VentilatingPipeSize[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	9dee0600-d1ea-11e1-8000-00215ad4efdf	NumberOfGangs[Type]	INTEGER		2	1	IfcCountMeasure	1
PARAM	ae9e7c00-d1ea-11e1-8000-00215ad4efdf	ShapeType[Type]	TEXT		2	1	PEnum_JunctionBoxShapeType	1
PARAM	beb65b80-d1ea-11e1-8000-00215ad4efdf	PlacingType[Type]	TEXT		2	1	PEnum_JunctionBoxPlacingType	1
PARAM	b98dfe77-9866-41ad-af9d-fa7e4f4dd2dc	ContributedLuminousFlux[Type]	NUMBER		2	1	IfcLuminousFluxMeasure	1
PARAM	203e2194-4f65-4aa0-b694-2aed912490bb	LightEmitterNominalPower[Type]	NUMBER		2	1	IfcPowerMeasure	1
PARAM	d9bbfe18-765a-451c-bc0d-949a05617598	LampMaintenanceFactor[Type]	NUMBER		2	1	IfcReal	1
PARAM	56549acf-1f49-477b-872a-6e705ad49067	LampBallastType[Type]	TEXT		2	1	PEnum_LampBallastType	1
PARAM	84dacffd-ebad-4949-9f79-2d0a332c5777	LampCompensationType[Type]	TEXT		2	1	PEnum_LampCompensationType	1
PARAM	c72e2192-ec4f-4351-ab80-3401cb6ed304	ColorAppearance[Type]	TEXT		2	1	IfcLabel	1
PARAM	c3d2232c-8972-4d30-860f-83935882e25e	Spectrum[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	16518d51-63bc-4b5d-978c-c0809bfff604	ColorTemperature[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	b6f9c515-356c-4799-9fac-d5ca8a227cfa	ColorRenderingIndex[Type]	INTEGER		2	1	IfcInteger	1
PARAM	6c296f00-d1eb-11e1-8000-00215ad4efdf	LandID[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	7b102180-d1eb-11e1-8000-00215ad4efdf	LandTitleID[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	12e8d1e3-76f6-42a0-a71b-60e847da0e83	NumberOfSources[Type]	INTEGER		2	1	IfcInteger	1
PARAM	532ba98b-1212-4188-81d2-b0a72e819914	TotalWattage[Type]	NUMBER		2	1	IfcPowerMeasure	1
PARAM	a24d5b9f-ce80-447f-8913-12e21f74662c	LightFixtureMountingType[Type]	TEXT		2	1	PEnum_LightFixtureMountingType	1
PARAM	4ae95781-7ad6-42b1-90c1-ac9bc2fe4012	LightFixturePlacingType[Type]	TEXT		2	1	PEnum_LightFixturePlacingType	1
PARAM	a5544ce1-6e97-4bab-ab36-714bf0bd34c9	MaintenanceFactor[Type]	NUMBER		2	1	IfcReal	1
PARAM	6109cc83-d637-43af-ad52-975e74da6bda	ManufacturersSpecificInformation[Type]	TEXT		2	1	IfcText	1
PARAM	379313de-d233-4603-87b9-a171a7968a10	ArticleNumber[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	de01b880-d1eb-11e1-8000-00215ad4efdf	MaximumPlenumSensibleLoad[Type]	NUMBER		2	1	IfcPowerMeasure	1
PARAM	e528c680-d1eb-11e1-8000-00215ad4efdf	MaximumSpaceSensibleLoad[Type]	NUMBER		2	1	IfcPowerMeasure	1
PARAM	ea861100-d1eb-11e1-8000-00215ad4efdf	SensibleLoadToRadiant[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	895a56c9-b757-4e9c-9571-00d0cf8e87cc	MinimumTextHeight[Type]	NUMBER		2	1	IfcPositiveLengthMeasure 	1
PARAM	eabd965b-843e-40f5-aa7c-97adc720be72	SelfTestFunction[Type]	TEXT		2	1	PEnum_SelfTestType	1
PARAM	4d24385b-28aa-4b51-b202-9069a895b118	BackupSupplySystem[Type]	TEXT		2	1	PEnum_BackupSupplySystemType	1
PARAM	61d79f72-7af4-421c-908b-02b35ae26fe8	PictogramEscapeDirection[Type]	TEXT		2	1	PEnum_PictogramEscapeDirectionType	1
PARAM	0f71cfca-064c-4605-ad8c-455ecbdeaf8b	Addressablility[Type]	TEXT		2	1	PEnum_AddressabilityType	1
PARAM	f5d93c80-d1eb-11e1-8000-00215ad4efdf	SecurityLightingType[Type]	TEXT		2	1	PEnum_LightFixtureSecurityLightingType	1
PARAM	05588580-d1ec-11e1-8000-00215ad4efdf	FixtureHeight[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	f8280576-b162-4a6c-b1dc-03a114e178af	AcquisitionDate[Type]	TEXT		2	1	IfcDate	1
PARAM	d165ba6a-40b5-4cde-8492-e7369535d8b6	BarCode[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	8ae36a3e-f5ff-4423-b10f-a1ad490c6683	SerialNumber[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	064b92e6-92f7-4090-b1e6-12091e945088	BatchReference[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	62543b80-d1ec-11e1-8000-00215ad4efdf	AssemblyPlace[Type]	TEXT		2	1	PEnum_AssemblyPlace	1
PARAM	56adb850-aebb-4b2c-a854-43237b3708a2	ModelReference[Type]	TEXT		2	1	IfcLabel	1
PARAM	bfae844d-4f70-4387-96a0-1ebf6b9141af	ModelLabel[Type]	TEXT		2	1	IfcLabel	1
PARAM	4b81eec1-8b0c-409f-946a-d616a78fabe8	Manufacturer[Type]	TEXT		2	1	IfcLabel	1
PARAM	9bb94b79-3979-454e-b46b-c312833b60fa	ShippingWeight[Type]	NUMBER		2	1	IfcMassMeasure	1
PARAM	d8575c2e-64cb-4d34-9aa3-3d1fb6669d16	OperatingWeight[Type]	NUMBER		2	1	IfcMassMeasure	1
PARAM	f3865eec-0246-4387-9bd9-8ee8011761ef	ProductionYear[Type]	TEXT		2	1	IfcLabel	1
PARAM	78fa9280-d1ec-11e1-8000-00215ad4efdf	GlobalTradeItemNumber[Type]	TEXT		2	1	IfcIdentifier	1
PARAM	b6f7b680-d1ec-11e1-8000-00215ad4efdf	SpecificHeatCapacity[Type]	NUMBER		2	1	IfcSpecificHeatCapacityMeasure	1
PARAM	bc550100-d1ec-11e1-8000-00215ad4efdf	N20Content[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	c1b24b80-d1ec-11e1-8000-00215ad4efdf	COContent[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	c7a82c80-d1ec-11e1-8000-00215ad4efdf	CO2Content[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	d262c180-d1ec-11e1-8000-00215ad4efdf	MolecularWeight[Type]	NUMBER		2	1	IfcMolecularWeightMeasure	1
PARAM	d858a280-d1ec-11e1-8000-00215ad4efdf	Porosity[Type]	NUMBER		2	1	IfcNormalisedRatioMeasure	1
PARAM	ddb5ed00-d1ec-11e1-8000-00215ad4efdf	MassDensity[Type]	MASS_DENSITY		2	1	IfcMassDensityMeasure	1
PARAM	ea3a4580-d1ec-11e1-8000-00215ad4efdf	CompressiveStrength[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	f0302680-d1ec-11e1-8000-00215ad4efdf	MaxAggregateSize[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	f7573480-d1ec-11e1-8000-00215ad4efdf	AdmixturesDescription[Type]	TEXT		2	1	IfcText	1
PARAM	fcb47f00-d1ec-11e1-8000-00215ad4efdf	Workability[Type]	TEXT		2	1	IfcText	1
PARAM	01793300-d1ed-11e1-8000-00215ad4efdf	WaterImpermeability[Type]	TEXT		2	1	IfcText	1
PARAM	076f1400-d1ed-11e1-8000-00215ad4efdf	ProtectivePoreRatio[Type]	NUMBER		2	1	IfcNormalisedRatioMeasure	1
PARAM	1229a900-d1ed-11e1-8000-00215ad4efdf	ViscosityTemperatureDerivative[Type]	NUMBER		2	1	IfcReal	1
PARAM	181f8a00-d1ed-11e1-8000-00215ad4efdf	MoistureCapacityThermalGradient[Type]	NUMBER		2	1	IfcReal	1
PARAM	1e156b00-d1ed-11e1-8000-00215ad4efdf	ThermalConductivityTemperatureDerivative[Type]	NUMBER		2	1	IfcReal	1
PARAM	22da1f00-d1ed-11e1-8000-00215ad4efdf	SpecificHeatTemperatureDerivative[Type]	NUMBER		2	1	IfcReal	1
PARAM	28d00000-d1ed-11e1-8000-00215ad4efdf	VisibleRefractionIndex[Type]	NUMBER		2	1	IfcReal	1
PARAM	2f5e7780-d1ed-11e1-8000-00215ad4efdf	SolarRefractionIndex[Type]	NUMBER		2	1	IfcReal	1
PARAM	34bbc200-d1ed-11e1-8000-00215ad4efdf	GasPressure[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	44d3a180-d1ed-11e1-8000-00215ad4efdf	CarbonContent[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	4a30ec00-d1ed-11e1-8000-00215ad4efdf	LowerHeatingValue[Type]	NUMBER		2	1	IfcHeatingValueMeasure	1
PARAM	4ef5a000-d1ed-11e1-8000-00215ad4efdf	HigherHeatingValue[Type]	NUMBER		2	1	IfcHeatingValueMeasure	1
PARAM	59179e80-d1ed-11e1-8000-00215ad4efdf	UpperVaporResistanceFactor[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	5ddc5280-d1ed-11e1-8000-00215ad4efdf	LowerVaporResistanceFactor[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	63399d00-d1ed-11e1-8000-00215ad4efdf	IsothermalMoistureCapacity[Type]	NUMBER		2	1	IfcIsothermalMoistureCapacityMeasure	1
PARAM	67fe5100-d1ed-11e1-8000-00215ad4efdf	VaporPermeability[Type]	NUMBER		2	1	IfcVaporPermeabilityMeasure	1
PARAM	6c2a6e80-d1ed-11e1-8000-00215ad4efdf	MoistureDiffusivity[Type]	NUMBER		2	1	IfcMoistureDiffusivityMeasure	1
PARAM	764c6d00-d1ed-11e1-8000-00215ad4efdf	DynamicViscosity[Type]	NUMBER		2	1	IfcDynamicViscosityMeasure	1
PARAM	7b112100-d1ed-11e1-8000-00215ad4efdf	YoungModulus[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	806e6b80-d1ed-11e1-8000-00215ad4efdf	ShearModulus[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	85331f80-d1ed-11e1-8000-00215ad4efdf	PoissonRatio[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	8b290080-d1ed-11e1-8000-00215ad4efdf	ThermalExpansionCoefficient[Type]	NUMBER		2	1	IfcThermalExpansionCoefficientMeasure	1
PARAM	954aff00-d1ed-11e1-8000-00215ad4efdf	VisibleTransmittance[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	a1cf5780-d1ed-11e1-8000-00215ad4efdf	ThermalIrTransmittance[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	a72ca200-d1ed-11e1-8000-00215ad4efdf	ThermalIrEmissivityBack[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	ac89ec80-d1ed-11e1-8000-00215ad4efdf	ThermalIrEmissivityFront[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	b7448180-d1ed-11e1-8000-00215ad4efdf	VisibleReflectanceBack[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	bd3a6280-d1ed-11e1-8000-00215ad4efdf	VisibleReflectanceFront[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	c3304380-d1ed-11e1-8000-00215ad4efdf	SolarReflectanceBack[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	c7f4f780-d1ed-11e1-8000-00215ad4efdf	SolarReflectanceFront[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	d3e0b980-d1ed-11e1-8000-00215ad4efdf	YieldStress[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	d9d69a80-d1ed-11e1-8000-00215ad4efdf	UltimateStress[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	df33e500-d1ed-11e1-8000-00215ad4efdf	UltimateStrain[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	e4912f80-d1ed-11e1-8000-00215ad4efdf	HardeningModule[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	e9ee7a00-d1ed-11e1-8000-00215ad4efdf	ProportionalStress[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	efe45b00-d1ed-11e1-8000-00215ad4efdf	PlasticStrain[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	f541a580-d1ed-11e1-8000-00215ad4efdf	Relaxations[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	0be7fc80-d1ee-11e1-8000-00215ad4efdf	BoilingPoint[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	11dddd80-d1ee-11e1-8000-00215ad4efdf	FreezingPoint[Type]	NUMBER		2	1	IfcThermodynamicTemperatureMeasure	1
PARAM	17d3be80-d1ee-11e1-8000-00215ad4efdf	ThermalConductivity[Type]	NUMBER		2	1	IfcThermalConductivityMeasure	1
PARAM	215d2680-d1ee-11e1-8000-00215ad4efdf	IsPotable[Type]	YESNO		2	1	IfcBoolean	1
PARAM	27530780-d1ee-11e1-8000-00215ad4efdf	Hardness[Type]	NUMBER		2	1	IfcIonConcentrationMeasure	1
PARAM	2cb05200-d1ee-11e1-8000-00215ad4efdf	AlkalinityConcentration[Type]	NUMBER		2	1	IfcIonConcentrationMeasure	1
PARAM	320d9c80-d1ee-11e1-8000-00215ad4efdf	AcidityConcentration[Type]	NUMBER		2	1	IfcIonConcentrationMeasure	1
PARAM	3639ba00-d1ee-11e1-8000-00215ad4efdf	ImpuritiesContent[Type]	NUMBER		2	1	IfcNormalisedRatioMeasure	1
PARAM	3afe6e00-d1ee-11e1-8000-00215ad4efdf	DissolvedSolidsContent[Type]	NUMBER		2	1	IfcNormalisedRatioMeasure	1
PARAM	3fc32200-d1ee-11e1-8000-00215ad4efdf	PHLevel[Type]	NUMBER		2	1	IfcPHMeasure	1
PARAM	494c8a00-d1ee-11e1-8000-00215ad4efdf	Species[Type]	TEXT		2	1	IfcLabel	1
PARAM	4ea9d480-d1ee-11e1-8000-00215ad4efdf	StrengthGrade[Type]	TEXT		2	1	IfcLabel	1
PARAM	54071f00-d1ee-11e1-8000-00215ad4efdf	AppearanceGrade[Type]	TEXT		2	1	IfcLabel	1
PARAM	59646980-d1ee-11e1-8000-00215ad4efdf	Layup[Type]	TEXT		2	1	IfcLabel	1
PARAM	5f5a4a80-d1ee-11e1-8000-00215ad4efdf	Layers[Type]	INTEGER		2	1	IfcInteger	1
PARAM	63866800-d1ee-11e1-8000-00215ad4efdf	Plies[Type]	INTEGER		2	1	IfcInteger	1
PARAM	67b28580-d1ee-11e1-8000-00215ad4efdf	MoistureContent[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	6bdea300-d1ee-11e1-8000-00215ad4efdf	DimensionalChangeCoefficient[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	70a35700-d1ee-11e1-8000-00215ad4efdf	ThicknessSwelling[Type]	NUMBER		2	1	IfcPositiveRatioMeasure	1
PARAM	7862fb80-d1ee-11e1-8000-00215ad4efdf	ApplicableStructuralDesignMethod[Type]	TEXT		2	1	IfcLabel	1
PARAM	51595aaa-4ef9-451f-922c-b3f3919f8ed6	InPlane.YoungModulus[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	b769c009-8ca6-4de2-a248-df5f73e0765c	InPlane.YoungModulusMin[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	70c32845-ce7f-4354-bf71-cc4c997938b6	InPlane.YoungModulusPerp[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	2121a8f8-8707-424e-939b-8bedc151b517	InPlane.YoungModulusPerpMin[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	15f0bd0e-e32d-43ee-b7cd-c27ccb2f5adc	InPlane.ShearModulus[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	0b28be5d-26ca-4cea-851a-ce57e5c20079	InPlane.ShearModulusMin[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	e2154bab-c72b-4d76-8d6b-25351486c020	InPlane.BendingStrength[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	8a52008e-1c1e-4473-a8db-72918bb790ba	InPlane.TensileStrength[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	2d23b14d-e914-44d6-aefb-5de7a2ce4ed1	InPlane.TensileStrengthPerp[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	17105162-3bfa-4068-9ab3-094db158888b	InPlane.CompStrength[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	71353332-b257-4ccf-91ab-044a6b910523	InPlane.CompStrengthPerp[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	6818f3dd-ded5-4ba9-88c8-f42268fc3b87	InPlane.RaisedCompStrengthPerp[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	2eb6ae33-f3e2-4793-94af-5a347eb0b344	InPlane.ShearStrength[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	4e453f1f-4a8f-4443-87e1-7a3733691c43	InPlane.TorsionalStrength[Type]	NUMBER		2	1	IfcPressureMeasure	1
PARAM	926e5acb-cb0c-4faf-b268-4b27d849344c	InPlane.ReferenceDepth[Type]	LENGTH		2	1	IfcPositiveLengthMeasure	1
PARAM	db9e5d32-9938-4f23-83af-1b286d7cc42f	InPlane.InstabilityFactors[Type]	MULTILINETEXT		2	1	PropertyTableValue	1
PARAM	b769c009-8ca6-4de2-a248-df5f73e0765c	YoungModulusMin[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	70c32845-ce7f-4354-bf71-cc4c997938b6	YoungModulusPerp[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	2121a8f8-8707-424e-939b-8bedc151b517	YoungModulusPerpMin[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
PARAM	0b28be5d-26ca-4cea-851a-ce57e5c20079	ShearModulusMin[Type]	NUMBER		2	1	IfcModulusOfElasticityMeasure	1
